Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8384959101676941,0.8427092287836058,0.7617156093073723,0.7855925483114256,535796800
2000-01-04,0.7678025960922241,0.8286644103441766,0.7579707822157151,0.8108741638865813,512377600
2000-01-05,0.7790377736091614,0.8281960296637116,0.7715475008445213,0.7771651929164612,778321600
2000-01-06,0.7116210460662842,0.8015102108560072,0.7116210460662842,0.7949562040990773,767972800
2000-01-07,0.7453300952911377,0.7565663829278014,0.7153673450111003,0.7228576200301613,460734400
2000-01-10,0.7322210669517517,0.7659289701022269,0.7097485981190481,0.7640563893815714,505064000
2000-01-11,0.6947670578956604,0.7443934620539108,0.677913134825582,0.7186439948120852,441548800
2000-01-12,0.6531000137329102,0.7153670804411724,0.6479495795794457,0.7116210692089869,976068800
2000-01-13,0.7247300744056702,0.7397114729596479,0.6928947462462071,0.7077586803062471,1032684800
2000-01-14,0.7523518800735474,0.7659287998685202,0.744393451284206,0.7490748770422804,390376000
2000-01-18,0.7785696387290955,0.794019991596388,0.7523520097628008,0.7565661287741984,459177600
2000-01-19,0.7982333898544312,0.8146192105890038,0.774356445298395,0.7912104237671839,597643200
2000-01-20,0.8502005338668823,0.910126022971567,0.8502005338668823,0.8651818811399705,1831132800
2000-01-21,0.8338147401809692,0.8558183053534092,0.8253873502669072,0.8558183053534092,495924800
2000-01-24,0.795892596244812,0.8445818442877085,0.7874651580662051,0.8122783648124982,440876800
2000-01-25,0.8408364057540894,0.8473913110943845,0.7668658176754457,0.786528633462867,497145600
2000-01-26,0.8253871202468872,0.8553499092140853,0.8221101667939974,0.8239826973367468,367158400
2000-01-27,0.8239827156066895,0.8464552328826968,0.80151024833684,0.8150871702051794,340144000
2000-01-28,0.761247456073761,0.8305366852603864,0.7537571840555964,0.8104057572353877,423348800
2000-01-31,0.7771650552749634,0.7781013704585656,0.7078758814607884,0.7565660212234114,701680000
2000-02-01,0.7509477138519287,0.7865290544426651,0.7490751827893155,0.7790379300688013,318035200
2000-02-02,0.7401795983314514,0.7649928089463781,0.7266026236633896,0.7546936885891484,464195200
2000-02-03,0.7738882303237915,0.7809111954377861,0.7509475544091733,0.7514157120785117,475193600
2000-02-04,0.8090014457702637,0.8239827919682607,0.7762289571143168,0.7785696955708141,425320000
2000-02-07,0.8544136881828308,0.8558181612540486,0.7935518882698434,0.8090014420963744,441067200
2000-02-08,0.8605006337165833,0.8698633896022575,0.8333466814061249,0.8539457244756097,408643200
2000-02-09,0.8436456322669983,0.8773543889866506,0.842241259089873,0.8548819178443267,299364800
2000-02-10,0.8502005338668823,0.8530093802113176,0.823982851098899,0.8455190566179356,302982400
2000-02-11,0.8146191239356995,0.8548818349372846,0.8108739624726858,0.851136673474271,212251200
2000-02-14,0.8675225973129272,0.867990755053925,0.8136829069069942,0.8188324920394664,367539200
2000-02-15,0.8913993835449219,0.8984223484838045,0.8628410663411212,0.8633092239987865,485744000
2000-02-16,0.8548816442489624,0.8848452295528804,0.839900301652357,0.8820355839868306,378246400
2000-02-17,0.8605006337165833,0.8651820116594203,0.8473918153581071,0.8628413226880018,289497600
2000-02-18,0.8333465456962585,0.864245555324167,0.8305368492806936,0.8586278627026608,233441600
2000-02-22,0.8525411486625671,0.8759499330529528,0.7991695723081895,0.824919095120361,422296000
2000-02-23,0.8707995414733887,0.8913994807809235,0.8314730937918773,0.8482104569684621,473099200
2000-02-24,0.8629578351974487,0.892335858614023,0.8370916949283133,0.8787588840617931,376432000
2000-02-25,0.8267916440963745,0.8764181100796985,0.8249191133250161,0.8600322906854866,249144000
2000-02-28,0.84832763671875,0.8614364489855199,0.8118100953874832,0.824918907654253,328328000
2000-02-29,0.8586279153823853,0.8782907408750155,0.843177609521856,0.8506686335713337,368961600
2000-03-01,0.9761379957199097,0.9892468085167856,0.8876541094148249,0.8881222670129555,1077003200
2000-03-02,0.9138720035552979,0.9583480885826199,0.904040191043895,0.9513259225717647,311259200
2000-03-03,0.9588162302970886,0.960572247012214,0.8988907347175489,0.935407441350424,323366400
2000-03-06,0.9414937496185303,0.9672432153228526,0.9363433164112687,0.9438344373885941,210560000
2000-03-07,0.9204260110855103,0.9546029259367395,0.9073171944471402,0.9471118020975732,273011200
2000-03-08,0.9138720035552979,0.9283852934113822,0.8881225279930401,0.9204260118304515,271230400
2000-03-09,0.915744423866272,0.9363434595114573,0.8857816355868229,0.9054444559882795,276718400
2000-03-10,0.9419621229171753,0.958347941183504,0.9063807403037905,0.9115311746906811,248606400
2000-03-13,0.9087216258049011,0.9475799161951971,0.8951446520564514,0.9148082761577986,303956800
2000-03-14,0.855817973613739,0.9307256879630862,0.8539453432626943,0.9080190948397966,428579200
2000-03-15,0.8707995414733887,0.9007631350172248,0.8548818793394818,0.8661181644107152,443609600
2000-03-16,0.9105939269065857,0.9138717301622502,0.8576905184015018,0.8787586103287006,378100800
2000-03-17,0.9363435506820679,0.9363435506820679,0.8960807906042915,0.8998268520916881,305043200
2000-03-20,0.9213623404502869,0.9457073431528588,0.9166808630387977,0.9251083024756949,204489600
2000-03-21,1.010783314704895,1.024360188533599,0.9110631206727611,0.9180852864024357,524328000
2000-03-22,1.0800721645355225,1.0814774374044596,0.9855016309887777,0.9946312540647808,567996800
2000-03-23,1.0585371255874634,1.1264218962901638,1.04870531325107,1.0636866605638489,562564800
2000-03-24,1.038873314857483,1.0781997570612223,1.0149963749269595,1.0669634735550884,446913600
2000-03-27,1.0454282760620117,1.0842865663508758,1.0252964942994516,1.0309150869362491,279182400
2000-03-28,1.0421512126922607,1.0636865662541393,1.0271689665968633,1.028105281968583,202966400
2000-03-29,1.018274188041687,1.0444918164227253,1.0024731423357063,1.0440237587871386,239836800
2000-03-30,0.9419621229171753,1.0313830370281032,0.9396213345986935,1.0004832310516818,414400000
2000-03-31,1.017337679862976,1.0281049026155398,0.9438343499840299,0.9546024728471721,404633600
2000-04-03,0.9986104965209961,1.0449599006273866,0.9695840243049373,1.014996313082865,328563200
2000-04-04,0.9536667466163635,0.996270206748683,0.8745456777550977,0.993461359948076,660329600
2000-04-05,0.9766071438789368,0.9953336514809014,0.9288533593472698,0.9473457380983558,457665600
2000-04-06,0.9377487897872925,1.0075061808581045,0.9232347022841821,0.9784797060612754,259627200
2000-04-07,0.9869064688682556,0.9878426843826505,0.9400896924081099,0.9531985098317587,242435200
2000-04-10,0.9363435506820679,0.9943974024923176,0.9344710199999735,0.9864381219671282,212262400
2000-04-11,0.8946765065193176,0.9354073283066873,0.8843765366146974,0.9251082585130436,541822400
2000-04-12,0.8183642625808716,0.8913994640967688,0.7855926735151357,0.8913994640967688,941136000
2000-04-13,0.8525411486625671,0.8988905597577489,0.8127465452395787,0.835219064264947,529827200
2000-04-14,0.8380280137062073,0.8839084226687183,0.8164917573901483,0.8188324961005786,667620800
2000-04-17,0.9279170036315918,0.9283851613006738,0.8169597855848545,0.8202376393608268,409561600
2000-04-18,0.9503896236419678,0.9503896236419678,0.8942083940962596,0.9251083053753882,390924800
2000-04-19,0.9073171019554138,0.9756700245789829,0.8970171327666224,0.9452391748111216,520150400
2000-04-20,0.8904629945755005,0.9344709108914357,0.87688602357695,0.9265124313940424,722120000
2000-04-24,0.9026356339454651,0.902635633945465,0.8595640309006883,0.8614365614496498,443620800
2000-04-25,0.9611567854881287,0.964434589214555,0.9143400190764174,0.9148081767393027,391641600
2000-04-26,0.9087216258049011,0.9588161013748308,0.8988906138528625,0.948516131610394,366912000
2000-04-27,0.9494519829750061,0.9513254130130188,0.8732573270519827,0.8778220875578003,326603200
2000-04-28,0.9293218851089478,0.9550714711083297,0.9087220362871682,0.9522626235692848,249580800
2000-05-01,0.9311941862106323,0.9372808371520284,0.9129358335838691,0.9354074060172047,226195200
2000-05-02,0.8829720616340637,0.945707296261751,0.8801632153313758,0.9232348256306283,236432000
2000-05-03,0.8619048595428467,0.9082534736103426,0.8361553850307647,0.890931338058855,489798400
2000-05-04,0.8291321992874146,0.8633091037072886,0.8281958841025481,0.8623727885224222,399515200
2000-05-05,0.8473914861679077,0.8595639842041694,0.829366317859417,0.8300685042755913,284076800
2000-05-08,0.8249191045761108,0.851604843053027,0.8239827891941991,0.839666371878193,184900800
2000-05-09,0.7898057699203491,0.8333463267214735,0.7855925015613215,0.8263233626851724,327140800
2000-05-10,0.7439255714416504,0.7865290270487842,0.7397114515833884,0.7795060606882607,535091200
2000-05-11,0.7701428532600403,0.7809109767002096,0.7415845433435054,0.7593747798260169,499744000
2000-05-12,0.8061925172805786,0.8277279202916367,0.7847729285370285,0.794020017713752,306913600
2000-05-15,0.756566047668457,0.8094694075818699,0.7500111910741513,0.8094694075818699,678932800
2000-05-16,0.7916786074638367,0.8169599260392677,0.7696750932217489,0.7829005246439935,440451200
2000-05-17,0.7593751549720764,0.7766972424738303,0.7518840305862879,0.7762290847043465,398092800
2000-05-18,0.7546935081481934,0.7860606696692738,0.7537571928811125,0.7715474329864285,373777600
2000-05-19,0.7041308879852295,0.7434573323921605,0.6994486112014788,0.7434573323921605,740667200
2000-05-22,0.6736992597579956,0.7022584329115912,0.6442046212023091,0.7022584329115912,755507200
2000-05-23,0.6428002119064331,0.6994487514866907,0.6413957886216611,0.6779133943465734,517585600
2000-05-24,0.6568453907966614,0.67229489929057,0.6217322032279541,0.6456091527724512,678462400
2000-05-25,0.6536847352981567,0.6940649071293682,0.6442044680349546,0.6629318238510998,406750400
2000-05-26,0.6470134258270264,0.6732310584235067,0.638586886846861,0.6591859266789155,181148800
