Price,Close,High,Low,Open,Volume
Ticker,V,V,V,V,V
Date,,,,,
2008-03-19,12.441916465759277,15.194552851989206,12.111600099411685,13.10254919845446,708486000
2008-03-20,14.17056941986084,14.31370682411714,12.66212526748824,12.860315390298835,198985200
2008-03-24,13.153191566467285,14.908271149069899,12.992437776143243,14.806974378186952,149566400
2008-03-25,13.928336143493652,14.148546991612129,13.17301286724426,13.340373582235426,87092000
2008-03-26,14.08468246459961,14.199193020614072,13.558378790809263,13.81382328336164,43111600
2008-03-27,13.853461265563965,14.25644658899676,13.796206827712936,14.104502280860862,39829600
2008-03-28,13.820428848266602,13.970172253075729,13.688302709923256,13.954757564936923,24675200
2008-03-31,13.732345581054688,13.9789814411015,13.664079930846738,13.785195702474523,22157200
2008-04-01,13.567188262939453,14.023024576617216,13.280914375321366,13.886494108375528,60410800
2008-04-02,13.723540306091309,13.723540306091309,13.322756620415706,13.591414130168397,43836400
2008-04-03,14.423809051513672,14.597775805041724,13.61343314752333,13.642060790011678,100868000
2008-04-04,14.199196815490723,14.384173129154606,14.038442150456195,14.291684972322663,36394400
2008-04-07,14.32251262664795,14.489873328357927,14.097896638549631,14.335724738862448,28301600
2008-04-08,14.994157791137695,15.027189758664592,14.271866384225865,14.291686236772266,53925600
2008-04-09,14.487674713134766,15.132892690639823,14.448036685571884,15.071233910003286,48324400
2008-04-10,14.558136940002441,14.694668248497175,14.33792612763523,14.56914815265087,22372000
2008-04-11,14.558136940002441,14.703475202525714,14.368755506960627,14.368755506960627,26421600
2008-04-14,14.463444709777832,14.806973003493919,14.430412755364749,14.688058975651813,28443600
2008-04-15,14.17056941986084,14.655034351184035,14.093495949899953,14.597779053466388,23888000
2008-04-16,14.564745903015137,14.743116159015274,14.21681234680147,14.21681234680147,25136800
2008-04-17,14.762932777404785,14.919282249554941,14.536115913861948,14.591168615889826,22459600
2008-04-18,15.194548606872559,15.513853666436079,14.798168405967443,14.976540336412471,104099600
2008-04-21,15.628364562988281,15.965286900489993,15.1615169481054,15.300250861247623,58848000
2008-04-22,15.476414680480957,15.94326217905444,15.414755925590606,15.837560256331647,47357600
2008-04-23,15.43237590789795,15.78911638969283,15.346493815608413,15.623958261432131,37319600
2008-04-24,15.921246528625488,16.0731908860503,15.423569493392352,15.679013228240597,38086800
2008-04-25,16.537837982177734,16.753645399864205,16.275788157936212,16.736028124935554,101460000
2008-04-28,16.654550552368164,17.020101470148575,16.49379752858351,16.846134649285407,132517200
2008-04-29,17.810649871826172,17.810649871826172,15.63496765383753,16.328632047734086,197308400
2008-04-30,18.376588821411133,18.67607561502719,17.85248777262049,17.925157732852675,147543600
2008-05-01,18.806005477905273,19.299277273500977,18.475689228340457,18.58359206611054,116395600
2008-05-02,18.22245216369629,19.2684539495278,17.837083084705732,19.222209861658033,136648800
2008-05-05,18.73113250732422,18.82802580934729,17.797439066264218,18.24446677865656,70377200
2008-05-06,19.275053024291992,19.411584339066806,18.662867206564226,18.821419267573624,75913200
2008-05-07,19.488658905029297,19.783740617607137,19.303682609993995,19.561328883825453,100464800
2008-05-08,19.224403381347656,19.763919165650144,18.924916560977483,19.708866466024375,92836400
2008-05-09,18.246667861938477,19.085670510917115,18.171795312854538,18.896289079797636,94312000
2008-05-12,18.03526496887207,18.603409239645295,17.19846325160569,18.420633871283545,147471600
2008-05-13,18.140958786010742,18.38759540100675,17.79082454229559,18.019843896204492,53249600
2008-05-14,18.10793685913086,18.574782732370874,17.93617100455595,18.343562374419527,51400400
2008-05-15,18.11234474182129,18.262088206281927,17.861304474942525,18.174003518938786,36688800
2008-05-16,18.138769149780273,18.244469421777328,17.894334960683228,18.213640035771892,34066800
2008-05-19,18.347970962524414,18.660670017566115,18.090324629007338,18.11674886009069,45473200
2008-05-20,18.22024154663086,18.462473096266756,18.03746785522407,18.251070924944056,40702000
2008-05-21,17.804048538208008,18.372192987134202,17.731378547748132,18.207034834312093,41831600
2008-05-22,17.024490356445312,17.74898383242351,16.77124937055819,17.742377779584643,85283600
2008-05-23,16.813095092773438,17.024497269836807,16.542236735941525,16.700787108682686,42196400
2008-05-27,17.339393615722656,17.383436772830553,16.37487115606758,16.938610126451408,62776400
2008-05-28,18.039674758911133,18.046280816452345,17.517776052247374,17.680731631874718,52996000
2008-05-29,18.772974014282227,19.14733176834334,18.279702205618378,18.37219035472872,100613200
2008-05-30,19.017414093017578,19.28166650980535,18.89629742194558,18.942541510879643,72016000
2008-06-02,18.953542709350586,19.147327600554338,18.629832577850845,18.98437208567675,36856000
2008-06-03,19.281667709350586,19.36754983415328,18.944745268959096,19.160552710819708,48411600
2008-06-04,18.82362174987793,19.400573026617252,18.779578577558933,19.175958728053708,40684400
2008-06-05,19.211185455322266,19.211185455322266,18.847837379996502,19.039421338278192,27059600
2008-06-06,18.420635223388672,18.935927730000444,18.39861447764953,18.916109562857777,41748000
2008-06-09,18.088115692138672,18.70690752695912,17.740182211176048,18.497707930725024,45240000
2008-06-10,17.685129165649414,18.248869967425353,17.530982274582815,17.682928267259253,36048400
2008-06-11,17.119192123413086,17.837080011584433,17.088362736811455,17.837080011584433,56996400
2008-06-12,17.519973754882812,17.7864286675766,17.297562017887604,17.385645009134034,44605600
2008-06-13,17.95378303527832,18.01544177940816,17.649892790606348,17.674116108668038,30689200
2008-06-16,18.336957931518555,18.38760716954216,17.859100759192902,17.9427819628775,34384000
2008-06-17,18.645248413085938,18.713514904929408,18.42724018706028,18.519728321728728,33277600
2008-06-18,18.46687889099121,18.65185516725882,18.374390752857405,18.436049511613277,33724000
2008-06-19,18.557157516479492,18.585785986686766,17.973600424824905,18.383192517883113,36925200
2008-06-20,18.40302085876465,18.607817018598396,18.222448027088962,18.27089468340508,42546800
2008-06-23,17.85028648376465,18.574780200058683,17.84147785036616,18.464674802690137,30141200
2008-06-24,18.202627182006836,18.264285942775732,17.288751943274413,17.63007770612372,49891200
2008-06-25,18.07050323486328,18.590201016150516,18.02646173342901,18.356778034412816,50711600
2008-06-26,17.418685913085938,17.779831738838194,17.180857682446288,17.74900234006004,76562800
2008-06-27,18.189416885375977,18.248874759024282,17.297563901331305,17.352616616892416,176022800
2008-06-30,17.90534210205078,18.242264404124263,17.682930372754424,18.059490691546863,49301200
2008-07-01,17.9273681640625,17.9273681640625,17.440700651197776,17.537593973951026,44921600
2008-07-02,17.4891414642334,18.14537039239876,17.46271724328284,18.03526499157119,33804000
